id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-394498,2024-01-26,000001,Vente,107000,78,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000EY0115,,,171,,,,,,,,,,1,2,Appartement,27,2,,,,,,3.890502,43.602891
2024-394500,2024-01-29,000001,Vente,130025,31,B,AV SAINT LAZARE,5130,34000,34172,Montpellier,34,,,34172000CE0047,,,1038,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-394500,2024-01-29,000001,Vente,130025,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,607,102.7,618,,631,,,,,,3,2,Appartement,100,4,,,,,,3.888223,43.624367
2024-394500,2024-01-29,000001,Vente,130025,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,607,102.7,618,,631,,,,,,3,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-394500,2024-01-29,000001,Vente,130025,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,607,102.7,618,,631,,,,,,3,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-394505,2024-02-08,000001,Vente,71590.62,418,,RUE DU MAS DE VERCHANT,3610,34000,34172,Montpellier,34,,,34172000RR0071,,,3071,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,,
2024-394507,2024-02-06,000001,Vente,755000,198,,RUE DU FER A CHEVAL,2180,34070,34172,Montpellier,34,,,34172000IK0030,,,,,,,,,,,,,0,1,Maison,208,6,S,sols,,,1070,3.854547,43.600268
2024-394509,2024-02-08,000001,Vente,215000,4,,RUE FREDERIC FABREGES,2395,34000,34172,Montpellier,34,,,34172000EX0318,,,6,88.16,,,,,,,,,1,2,Appartement,90,4,,,,,,3.879729,43.600163
2024-394509,2024-02-08,000001,Vente,215000,4,,RUE FREDERIC FABREGES,2395,34000,34172,Montpellier,34,,,34172000EX0318,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.879729,43.600163
2024-394511,2024-01-12,000001,Vente,185000,196,,RUE DES ESCARCELIERS,2038,34080,34172,Montpellier,34,,,34172000KX0030,,,136,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.834493,43.613067
2024-394511,2024-01-12,000001,Vente,185000,224,,RUE DES ESCARCELIERS,2038,34080,34172,Montpellier,34,,,34172000KX0030,,,53,,55,,,,,,,,2,2,Appartement,86,4,,,,,,3.834493,43.613067
2024-394512,2024-02-06,000001,Vente,240000,,,RUE DE MESSINE,8158,34000,34172,Montpellier,34,,,34172000SB0089,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.898665,43.600626
2024-394512,2024-02-06,000001,Vente,240000,31,,RUE DE CHIO,8161,34000,34172,Montpellier,34,,,34172000SB0089,,,77,47.84,,,,,,,,,1,2,Appartement,47,2,,,,,,3.898665,43.600626
2024-394514,2024-02-02,000001,Vente en l'état futur d'achèvement,245400,,,PLAINE DU MAS DE CARBONNIE,B115,34000,34172,Montpellier,34,,,34172000SE0276,,,36,,,,,,,,,,1,,,,,,,,,,3.911436,43.599886
2024-394514,2024-02-02,000001,Vente en l'état futur d'achèvement,245400,,,PLAINE DU MAS DE CARBONNIE,B115,34000,34172,Montpellier,34,,,34172000SE0276,,,82,,,,,,,,,,1,,,,,,,,,,3.911436,43.599886
2024-394516,2024-02-06,000001,Vente,130000,15,,RUE DE LA VALFERE,5695,34000,34172,Montpellier,34,,,34172000HS0009,,,10,,,,,,,,,,1,2,Appartement,37,2,,,,,,3.873262,43.610291
2024-394521,2024-01-30,000001,Vente,900000,74,,RUE MAURICE LE BOUCHER,3669,34070,34172,Montpellier,34,,,34172000OK0030,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,730,0,S,sols,,,1627,3.874997,43.580014
2024-394524,2024-02-01,000001,Vente en l'état futur d'achèvement,589000,985,,AV DE BOIRARGUES,0737,34000,34172,Montpellier,34,,,34172000SC0251,,,205,,,,,,,,,,1,,,,,,,,,,3.905373,43.597271
2024-394524,2024-02-01,000001,Vente en l'état futur d'achèvement,589000,985,,AV DE BOIRARGUES,0737,34000,34172,Montpellier,34,,,34172000SC0251,,,120,,,,,,,,,,1,,,,,,,,,,3.905373,43.597271
2024-394524,2024-02-01,000001,Vente en l'état futur d'achèvement,589000,985,,AV DE BOIRARGUES,0737,34000,34172,Montpellier,34,,,34172000SC0251,,,204,,,,,,,,,,1,,,,,,,,,,3.905373,43.597271
2024-394527,2024-01-31,000001,Vente,295000,2,,RUE DE LA MERCI,3710,34000,34172,Montpellier,34,,,34172000BX0131,,,12,,20,,21,,7,,,,4,2,Appartement,72,4,,,,,,3.871221,43.610345
2024-394527,2024-01-31,000001,Vente,295000,2,,RUE DE LA MERCI,3710,34000,34172,Montpellier,34,,,34172000BX0131,,,12,,20,,21,,7,,,,4,3,Dépendance,,0,,,,,,3.871221,43.610345
2024-394531,2024-01-26,000001,Vente,8333.33,400,,RUE DU 81E REGIMENT D INFANTER,4745,34090,34172,Montpellier,34,,,34172000HY0570,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.860338,43.600283
2024-394532,2024-01-24,000001,Vente,465000,4,,RUE DES TILLEULS,5500,34090,34172,Montpellier,34,,,34172000AV0232,,,,,,,,,,,,,0,1,Maison,133,7,S,sols,,,324,3.857015,43.630367
2024-394537,2024-01-22,000001,Vente,88000,4,,RUE RIBOT,4885,34000,34172,Montpellier,34,,,34172000KM0119,,,2,20.55,,,,,,,,,1,2,Appartement,21,1,,,,,,3.866082,43.615413
2024-394542,2024-01-31,000001,Vente,308000,25,,QUAI DES TANNEURS,5440,34090,34172,Montpellier,34,,,34172000BZ0099,,,23,78.9,40,,,,,,,,2,3,Dépendance,,0,,,,,,3.877823,43.615423
2024-394542,2024-01-31,000001,Vente,308000,25,,QUAI DES TANNEURS,5440,34090,34172,Montpellier,34,,,34172000BZ0099,,,23,78.9,40,,,,,,,,2,2,Appartement,80,4,,,,,,3.877823,43.615423
2024-394548,2024-01-15,000001,Vente,215000,56,,RUE DE GALATA,8163,34000,34172,Montpellier,34,,,34172000SB0158,,,2076,42.72,2211,,,,,,,,2,2,Appartement,42,2,,,,,,3.901062,43.600606
2024-394548,2024-01-15,000001,Vente,215000,56,,RUE DE GALATA,8163,34000,34172,Montpellier,34,,,34172000SB0158,,,2076,42.72,2211,,,,,,,,2,3,Dépendance,,0,,,,,,3.901062,43.600606
2024-394549,2024-01-24,000001,Vente,179300,110,,RUE ALBERT FERRASSE,2188,34070,34172,Montpellier,34,,,34172000PB0200,,,117,,165,66.18,,,,,,,2,2,Appartement,67,3,,,,,,3.853789,43.589707
2024-394549,2024-01-24,000001,Vente,179300,110,,RUE ALBERT FERRASSE,2188,34070,34172,Montpellier,34,,,34172000PB0200,,,117,,165,66.18,,,,,,,2,3,Dépendance,,0,,,,,,3.853789,43.589707
2024-394551,2024-01-31,000001,Vente,12000,713,,RUE ERIK SATIE,2022,34070,34172,Montpellier,34,,,34172000DV0082,,,365,13,,,,,,,,,1,3,Dépendance,,0,,,,,,3.885124,43.593451
2024-394552,2024-02-07,000001,Vente,122000,412,,RUE GUSTAVE FLAUBERT,2732,34070,34172,Montpellier,34,,,34172000PD0162,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.844998,43.595063
2024-394552,2024-02-07,000001,Vente,122000,412,,RUE GUSTAVE FLAUBERT,2732,34070,34172,Montpellier,34,,,34172000PD0162,,,135,,,,,,,,,,1,2,Appartement,39,2,,,,,,3.844998,43.595063
2024-394554,2024-01-31,000001,Vente,86500,585,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000AY0251,,,134,25.63,,,,,,,,,1,2,Appartement,25,1,,,,,,3.874773,43.633341
2024-394555,2024-02-08,000001,Vente,142000,31,,COUR DES CAPUCINS,1009,34080,34172,Montpellier,34,,,34172000LM0448,,,11,,,,,,,,,,1,2,Appartement,70,3,,,,,,3.827089,43.613959
2024-394555,2024-02-08,000001,Vente,142000,,,COUR DES CAPUCINS,1009,34080,34172,Montpellier,34,,,34172000LM0448,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.827089,43.613959
2024-394560,2024-02-07,000001,Vente,168000,130,,AV DES BERGAMOTES,8333,34070,34172,Montpellier,34,,,34172000DZ0122,,,23,,49,,,,,,,,2,2,Appartement,40,2,,,,,,3.856255,43.582937
2024-394560,2024-02-07,000001,Vente,168000,130,,AV DES BERGAMOTES,8333,34070,34172,Montpellier,34,,,34172000DZ0122,,,23,,49,,,,,,,,2,3,Dépendance,,0,,,,,,3.856255,43.582937
2024-394560,2024-02-07,000001,Vente,168000,130,,AV DES BERGAMOTES,8333,34070,34172,Montpellier,34,,,34172000DZ0122,,,23,,49,,,,,,,,2,3,Dépendance,,0,,,,,,3.856255,43.582937
2024-394563,2024-02-07,000001,Vente,87000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,95,,,,,,,,,,1,2,Appartement,26,1,,,,,,3.83588,43.621424
2024-394563,2024-02-07,000001,Vente,87000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,489,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.83588,43.621424
2024-394570,2024-02-02,000001,Vente,205000,70,,RUE EUGENE DUCRETET,2099,34000,34172,Montpellier,34,,,34172000CT0297,,,45,48.8,,,,,,,,,1,2,Appartement,48,2,,,,,,3.902054,43.611538
2024-394570,2024-02-02,000001,Vente,205000,70,,RUE EUGENE DUCRETET,2099,34000,34172,Montpellier,34,,,34172000CT0297,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.902054,43.611538
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,193,93.1,194,,,,,,,,2,2,Appartement,84,4,,,,,,3.841272,43.616814
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,381,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841272,43.616814
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,383,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841272,43.616814
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,384,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841272,43.616814
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841272,43.616814
2024-394573,2024-02-06,000001,Vente,118000,148,,RUE MARIUS CARRIEU,3506,34080,34172,Montpellier,34,,,34172000MS0307,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841272,43.616814
2024-394575,2024-02-05,000001,Vente,175000,1047,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0349,,,178,,194,58.29,,,,,,,2,2,Appartement,58,3,,,,,,3.866894,43.592834
2024-394575,2024-02-05,000001,Vente,175000,1047,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0349,,,311,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.866894,43.592834
2024-394575,2024-02-05,000001,Vente,175000,1047,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0349,,,178,,194,58.29,,,,,,,2,3,Dépendance,,0,,,,,,3.866894,43.592834
2024-394575,2024-02-05,000001,Vente,175000,1047,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0349,,,178,,194,58.29,,,,,,,2,3,Dépendance,,0,,,,,,3.866894,43.592834
2024-394576,2024-02-09,000001,Vente,86000,16,,RUE DES CANDELIERS,0970,34000,34172,Montpellier,34,,,34172000ET0286,,,21,22.94,,,,,,,,,1,3,Dépendance,,0,,,,,,3.874107,43.59996
2024-394576,2024-02-09,000001,Vente,86000,16,,RUE DES CANDELIERS,0970,34000,34172,Montpellier,34,,,34172000ET0286,,,21,22.94,,,,,,,,,1,2,Appartement,23,1,,,,,,3.874107,43.59996
2024-394576,2024-02-09,000001,Vente,86000,16,,RUE DES CANDELIERS,0970,34000,34172,Montpellier,34,,,34172000ET0286,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.874107,43.59996
2024-394577,2024-02-12,000001,Vente en l'état futur d'achèvement,207388,159,,RUE DU PAS DU LOUP,4150,34070,34172,Montpellier,34,,,34172000IT0164,,,332,,,,,,,,,,1,,,,,,,,,,3.847265,43.598705
2024-394577,2024-02-12,000001,Vente en l'état futur d'achèvement,207388,159,,RUE DU PAS DU LOUP,4150,34070,34172,Montpellier,34,,,34172000IT0164,,,209,,,,,,,,,,1,,,,,,,,,,3.847265,43.598705
2024-394578,2024-02-09,000001,Vente,165000,182,,RUE FRIMAIRE,6056,34000,34172,Montpellier,34,,,34172000SA0084,,,3063,28.44,,,,,,,,,1,2,Appartement,28,2,,,,,,3.897996,43.603349
2024-394578,2024-02-09,000001,Vente,165000,164,,RUE FRIMAIRE,6056,34000,34172,Montpellier,34,,,34172000SA0084,,,1001,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897996,43.603349
2024-394580,2024-02-08,000001,Vente,169000,179,,RUE DU FESQUET,2207,34080,34172,Montpellier,34,,,34172000MT0251,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.847984,43.622477
2024-394580,2024-02-08,000001,Vente,169000,179,,RUE DU FESQUET,2207,34080,34172,Montpellier,34,,,34172000MT0251,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.847984,43.622477
2024-394580,2024-02-08,000001,Vente,169000,179,,RUE DU FESQUET,2207,34080,34172,Montpellier,34,,,34172000MT0251,,,40,,,,,,,,,,1,2,Appartement,41,2,,,,,,3.847984,43.622477
2024-394581,2024-02-08,000001,Vente,297500,50,,PL RUDOLF BRAZDA,0852,34000,34172,Montpellier,34,,,34172000SC0125,,,20,,74,,,,,,,,2,3,Dépendance,,0,,,,,,3.901165,43.596946
2024-394581,2024-02-08,000001,Vente,297500,50,,PL RUDOLF BRAZDA,0852,34000,34172,Montpellier,34,,,34172000SC0125,,,20,,74,,,,,,,,2,2,Appartement,66,3,,,,,,3.901165,43.596946
2024-394587,2024-01-25,000001,Vente,103000,752,,AV DU PROFESSEUR LOUIS RAVAS,4666,34080,34172,Montpellier,34,,,34172000MT0136,,,210,49.7,46,,,,,,,,2,3,Dépendance,,0,,,,,,3.849301,43.621547
2024-394587,2024-01-25,000001,Vente,103000,752,,AV DU PROFESSEUR LOUIS RAVAS,4666,34080,34172,Montpellier,34,,,34172000MT0136,,,210,49.7,46,,,,,,,,2,2,Appartement,50,2,,,,,,3.849301,43.621547
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,82,,83,,,,,,,,2,4,Local industriel. commercial ou assimilé,89,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,80,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,44,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,84,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,44,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,73,,74,,75,,,,,,3,4,Local industriel. commercial ou assimilé,314,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,79,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,89,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,82,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,105,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,77,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,78,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,78,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,105,0,,,,,,3.8827,43.608879
2024-394590,2024-01-17,000001,Vente,1016512,26,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,81,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,78,0,,,,,,3.8827,43.608879
2024-394592,2024-01-31,000001,Vente,111000,619,,RUE DU TRIOLET,5595,34090,34172,Montpellier,34,,,34172000AW0303,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.860804,43.628297
2024-394592,2024-01-31,000001,Vente,111000,619,,RUE DU TRIOLET,5595,34090,34172,Montpellier,34,,,34172000AW0303,,,31,,,,,,,,,,1,2,Appartement,26,1,,,,,,3.860804,43.628297
2024-394596,2024-01-31,000001,Vente,515000,5,,RUE JACQUES PREVERT,2912,34070,34172,Montpellier,34,,,34172000IY0110,,,,,,,,,,,,,0,1,Maison,150,7,S,sols,,,453,3.858343,43.606843
2024-394609,2024-02-08,000001,Vente,78045.45,210,,AV DE LODEVE,3290,34080,34172,Montpellier,34,,,34172000KV0397,,,106,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,19,0,,,,,,3.837789,43.614779
2024-394611,2024-02-06,000001,Vente,5000,55,,RUE SAINT CLEOPHAS,5055,34070,34172,Montpellier,34,,,34172000ES0404,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873106,43.597041
2024-394613,2024-02-07,000001,Vente en l'état futur d'achèvement,181000,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0248,,,52,,,,,,,,,,1,,,,,,,,,,3.875128,43.580749
2024-394613,2024-02-07,000001,Vente en l'état futur d'achèvement,181000,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0248,,,212,,,,,,,,,,1,,,,,,,,,,3.875128,43.580749
2024-394613,2024-02-07,000001,Vente en l'état futur d'achèvement,181000,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0248,,,223,,,,,,,,,,1,,,,,,,,,,3.875128,43.580749
2024-394619,2024-02-09,000001,Vente,80000,66,,CRS GAMBETTA,2460,34000,34172,Montpellier,34,,,34172000BX0467,,,33,,,,,,,,,,1,2,Appartement,19,1,,,,,,3.867305,43.60917
2024-394626,2024-02-13,000001,Vente,122000,169,,IMP PHILIPPE DE CHAMPAIGNE,4362,34090,34172,Montpellier,34,,,34172000AR0094,,,809,,86,,,,,,,,2,2,Appartement,41,2,,,,,,3.856229,43.633435
2024-394626,2024-02-13,000001,Vente,122000,281,,RUE ADRIEN PROBY,0094,34090,34172,Montpellier,34,,,34172000AR0094,,,881,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.856229,43.633435
2024-394633,2024-02-08,000001,Vente,161100,11,,RUE JEAN DE MONTLAUR,2998,34070,34172,Montpellier,34,,,34172000EP0002,,,231,,237,,,,,,,,2,3,Dépendance,,0,,,,,,3.868421,43.594405
2024-394633,2024-02-08,000001,Vente,161100,11,,RUE JEAN DE MONTLAUR,2998,34070,34172,Montpellier,34,,,34172000EP0002,,,231,,237,,,,,,,,2,2,Appartement,73,4,,,,,,3.868421,43.594405
2024-394637,2024-02-01,000001,Vente,96000,1,,IMP SAINT SAUVEUR,5205,34000,34172,Montpellier,34,,,34172000EW0359,,,2,,,,,,,,,,1,2,Appartement,50,2,,,,,,3.876074,43.605493
2024-394642,2024-02-01,000001,Vente en l'état futur d'achèvement,138600,,,PLAINE DU MAS DE CARBONNIE,B115,34000,34172,Montpellier,34,,,34172000SE0276,,,117,,,,,,,,,,1,,,,,,,,,,3.911436,43.599886
2024-394642,2024-02-01,000001,Vente en l'état futur d'achèvement,138600,,,PLAINE DU MAS DE CARBONNIE,B115,34000,34172,Montpellier,34,,,34172000SE0276,,,46,,,,,,,,,,1,,,,,,,,,,3.911436,43.599886
2024-394644,2024-02-14,000001,Vente,203000,405,,RUE PHILIPPE CASTAN,8259,34000,34172,Montpellier,34,,,34172000BK0395,,,107,,,,,,,,,,1,2,Appartement,49,2,,,,,,3.88484,43.626886
2024-394644,2024-02-14,000001,Vente,203000,309,,RUE PHILIPPE CASTAN,8259,34000,34172,Montpellier,34,,,34172000BK0395,,,231,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88484,43.626886
2024-394644,2024-02-14,000001,Vente,203000,309,,RUE PHILIPPE CASTAN,8259,34000,34172,Montpellier,34,,,34172000BK0395,,,90,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88484,43.626886
2024-394653,2024-01-31,000001,Vente,152000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,310,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.83588,43.621424
2024-394653,2024-01-31,000001,Vente,152000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,244,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.83588,43.621424
2024-394653,2024-01-31,000001,Vente,152000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,28,,61,,,,,,,,2,3,Dépendance,,0,,,,,,3.83588,43.621424
2024-394653,2024-01-31,000001,Vente,152000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,28,,61,,,,,,,,2,3,Dépendance,,0,,,,,,3.83588,43.621424
2024-394653,2024-01-31,000001,Vente,152000,1275,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000KY0489,,,28,,61,,,,,,,,2,2,Appartement,91,4,,,,,,3.83588,43.621424
2024-394659,2024-01-26,000001,Vente,205125,87,,RUE HAROUN TAZIEFF,9157,34090,34172,Montpellier,34,,,34172000TK0080,,,26,,8,,91,,,,,,3,2,Appartement,60,3,,,,,,3.837875,43.6391
2024-394659,2024-01-26,000001,Vente,205125,87,,RUE HAROUN TAZIEFF,9157,34090,34172,Montpellier,34,,,34172000TK0080,,,26,,8,,91,,,,,,3,3,Dépendance,,0,,,,,,3.837875,43.6391
2024-394659,2024-01-26,000001,Vente,205125,87,,RUE HAROUN TAZIEFF,9157,34090,34172,Montpellier,34,,,34172000TK0080,,,26,,8,,91,,,,,,3,3,Dépendance,,0,,,,,,3.837875,43.6391
2024-394663,2024-02-15,000001,Vente,294628,2,,RUE DE VERDUN,5740,34000,34172,Montpellier,34,,,34172000HM0059,,,26,,,,,,,,,,1,2,Appartement,30,1,,,,,,3.879892,43.607988
2024-394663,2024-02-15,000001,Vente,294628,2,,RUE DE VERDUN,5740,34000,34172,Montpellier,34,,,34172000HM0059,,,27,,,,,,,,,,1,2,Appartement,21,1,,,,,,3.879892,43.607988
2024-394667,2024-02-14,000001,Vente,267495,179,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0105,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841355,43.642449
2024-394667,2024-02-14,000001,Vente,267495,179,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0105,,,39,,,,,,,,,,1,2,Appartement,84,4,,,,,,3.841355,43.642449
2024-394682,2024-01-12,000001,Vente,570000,235,,RUE DE MONTREAL,3738,34000,34172,Montpellier,34,,,34172000HK0426,,,233,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.8903,43.606151
2024-394682,2024-01-12,000001,Vente,570000,115,,PL D'ACADIE,0056,34000,34172,Montpellier,34,,,34172000HK0426,,,180,108.37,,,,,,,,,1,2,Appartement,107,5,,,,,,3.8903,43.606151
2024-394682,2024-01-12,000001,Vente,570000,115,,PL D'ACADIE,0056,34000,34172,Montpellier,34,,,34172000HK0426,,,166,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.8903,43.606151
2024-394684,2024-02-08,000001,Vente,101000,17,,RUE MONGE,3782,34070,34172,Montpellier,34,,,34172000ES0096,,,103,72.11,99,,,,,,,,2,3,Dépendance,,0,,,,,,3.87385,43.594873
2024-394684,2024-02-08,000001,Vente,101000,17,,RUE MONGE,3782,34070,34172,Montpellier,34,,,34172000ES0096,,,103,72.11,99,,,,,,,,2,2,Appartement,70,4,,,,,,3.87385,43.594873
2024-394691,2024-02-15,000001,Vente,80000,833,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000MX0120,,,28,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.8442,43.632006
2024-394691,2024-02-15,000001,Vente,80000,833,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000MX0120,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.8442,43.632006
2024-394692,2024-01-25,000001,Vente en l'état futur d'achèvement,479000,4390,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000EK0179,,,129,,,,,,,,,,1,,,,,,,,,,3.86419,43.584465
2024-394692,2024-01-25,000001,Vente en l'état futur d'achèvement,479000,4390,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000EK0179,,,130,,,,,,,,,,1,,,,,,,,,,3.86419,43.584465
2024-394692,2024-01-25,000001,Vente en l'état futur d'achèvement,479000,4390,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000EK0179,,,18,,,,,,,,,,1,,,,,,,,,,3.86419,43.584465
2024-394693,2024-01-25,000001,Vente,413000,196,,RUE D'ASTIER DE LA VIGERIE,0377,34000,34172,Montpellier,34,,,34172000CS0057,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,320,3.901651,43.617686
2024-394696,2024-02-05,000001,Vente en l'état futur d'achèvement,120000,,,RUE DU MOULIN DES SEPT CANS,3880,34070,34172,Montpellier,34,,,34172000EY0608,,,112,,,,,,,,,,1,,,,,,,,,,3.892776,43.600434
2024-394698,2024-01-25,000001,Vente,254420,21,,RUE DES DEUX PONTS,1750,34000,34172,Montpellier,34,,,34172000EW0047,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.881271,43.604324
2024-394701,2024-02-01,000001,Vente,30000,400,,RUE DU 81E REGIMENT D INFANTER,4745,34090,34172,Montpellier,34,,,34172000HY0570,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.860338,43.600283
2024-394701,2024-02-01,000001,Vente,30000,400,,RUE DU 81E REGIMENT D INFANTER,4745,34090,34172,Montpellier,34,,,34172000HY0570,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.860338,43.600283
